latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.959919861710645,-67.78341275893564,540.618481692366,269.4931538540777,709.2670443081549,0,1,-48.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959923737998192,-67.78388445559972,579.1438039495315,269.4931538540777,709.2670443081549,0,1,-53.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959919861710645,-67.78341275893564,540.618481692366,269.4931538540777,709.2670443081549,0,1,-48.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959923737998192,-67.78388445559972,579.1438039495315,269.4931538540777,709.2670443081549,0,1,-53.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959919861710645,-67.78341275893564,540.618481692366,269.4931538540777,709.2670443081549,0,1,-48.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959923737998192,-67.78388445559972,579.1438039495315,269.4931538540777,709.2670443081549,0,1,-53.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959919861710645,-67.78341275893564,540.618481692366,269.4931538540777,709.2670443081549,0,1,-48.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959923737998192,-67.78388445559972,579.1438039495315,269.4931538540777,709.2670443081549,0,1,-53.98806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959922744055817,-67.78376348913854,569.9109041089778,269.4931538540777,709.2670443081549,0,1,-52.73806032636064,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959921766381882,-67.78364451328962,560.4093488110457,269.4931538540777,709.2670443081549,0,1,-51.48806032636063,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
-22.959920805446192,-67.78352758467308,550.6436590922503,269.4931538540777,709.2670443081549,0,1,-50.238060326360625,-1,0,0,1.5,-22.959957069999998,-67.78794702999998,5.409000000841843,0
