latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959916259362775,-67.78412023940685,331.4423832478051,267.6011786229626,527.7632835917663,0,1,-38.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959927591183845,-67.78441219885936,366.373957827037,267.6011786229626,527.7632835917663,0,1,-43.147126438380205,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959925233408132,-67.78435145091785,359.5991738163466,267.6011786229626,527.7632835917663,0,1,-42.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959922920639304,-67.78429186303,352.71651212575125,267.6011786229626,527.7632835917663,0,1,-41.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.95992065358322,-67.78423345334754,345.72806893507914,267.6011786229626,527.7632835917663,0,1,-40.14712643838021,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.959918432931776,-67.7841762396635,338.63597264980035,267.6011786229626,527.7632835917663,0,1,-39.1471264383802,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
